City,PLZ,Price (CHF/Month),Net Price,Additional Costs,Rooms,Living Space,Street,Listing URL,Etage,Objekttyp,Balkon / Terrasse,Lift,Minergie,Aussicht,Garage,Parkplatz,Kinderfreundlich,Swimmingpool,Haustiere erlaubt,complete_address,latitude,longitude,oev_erreichb_ewap,median_einkommen
Zürich,8001,5700,5400,300,3.5,172,"Zwingliplatz 3,",https://www.immoscout24.ch/mieten/4001927974,1,Wohnung,False,True,False,True,False,True,True,False,True,"Zwingliplatz 3,8001 Zürich",47.370582580566406,8.544554710388184,55826,66815.4
Zürich,8048,4890,4340,550,3.5,173,"Albulastrasse 60,",https://www.immoscout24.ch/mieten/4001876007,12,Loft,False,True,True,True,True,True,False,False,True,"Albulastrasse 60,8048 Zürich",47.38902282714844,8.492106437683105,46976,66815.4
Zürich,8048,3690,3340,350,2.5,110,"Albulastrasse 60,",https://www.immoscout24.ch/mieten/4001876004,13,Loft,False,True,True,True,True,True,False,False,True,"Albulastrasse 60,8048 Zürich",47.38902282714844,8.492106437683105,46976,66815.4
Zürich,8048,3250,3000,250,2.5,61,"Jakob-Fügli-Strasse 2,",https://www.immoscout24.ch/mieten/4001871570,4,Wohnung,True,True,False,False,True,False,True,False,False,"Jakob-Fügli-Strasse 2,8048 Zürich",47.389793395996094,8.484723091125488,51908,66815.4
Zürich,8048,4780,4500,280,4.5,132,"Dachslernstrasse 184,",https://www.immoscout24.ch/mieten/4001864838,3,Wohnung,False,False,False,False,False,False,False,False,False,"Dachslernstrasse 184,8048 Zürich",47.39279556274414,8.470620155334473,5244,66815.4
Zürich,8048,3440,3200,240,3.5,87,"Eugen-Huber-Str. 113,",https://www.immoscout24.ch/mieten/4001852119,4,Attikawohnung,False,True,False,False,True,False,False,False,False,"Eugen-Huber-Str. 113,8048 Zürich",47.38714218139648,8.475541114807129,15871,66815.4
Zürich,8048,4490,4120,370,4.5,117,"Segnesstrasse 12,",https://www.immoscout24.ch/mieten/4001789593,2,Wohnung,False,True,False,False,True,False,False,False,True,"Segnesstrasse 12,8048 Zürich",47.38835144042969,8.485356330871582,51908,66815.4
Zürich,8048,3590,3270,320,3.5,101,"Segnesstrasse 8,",https://www.immoscout24.ch/mieten/4001789572,0,Wohnung,False,True,False,False,True,False,False,False,True,"Segnesstrasse 8,8048 Zürich",47.38849258422852,8.485481262207031,51908,66815.4
Zürich,8045,3601,3381,220,2.0,81,"Haldenstrasse 14,",https://www.immoscout24.ch/mieten/4001671039,4,Wohnung,False,False,False,True,False,False,False,False,False,"Haldenstrasse 14,8045 Zürich",47.36336898803711,8.518133163452148,28250,66815.4
Zürich,8048,2730,2600,130,2.5,57,"Eugen-Huber-Str. 115,",https://www.immoscout24.ch/mieten/4001654947,4,Attikawohnung,False,True,False,False,True,False,False,False,False,"Eugen-Huber-Str. 115,8048 Zürich",47.38724899291992,8.475160598754883,15871,66815.4
Zürich,8047,3060,2845,215,2.5,65,"Letzigraben 116,",https://www.immoscout24.ch/mieten/4001924370,2,Wohnung,True,False,False,False,False,False,False,False,False,"Letzigraben 116,8047 Zürich",47.37694549560547,8.497270584106445,16399,66815.4
Zürich,8047,4470,4135,335,4.5,101,"Letzigraben 116,",https://www.immoscout24.ch/mieten/4001820495,2,Wohnung,True,False,False,True,False,False,False,False,False,"Letzigraben 116,8047 Zürich",47.37694549560547,8.497270584106445,16399,66815.4
Zürich,8057,3920,3670,250,3.5,85,"Anna-Heer-Strasse 12,",https://www.immoscout24.ch/mieten/4001986684,4,Attikawohnung,True,True,False,False,False,False,False,False,False,"Anna-Heer-Strasse 12,8057 Zürich",47.39949417114258,8.541173934936523,11118,66815.4
Zürich,8050,2590,2300,290,1.0,141,"Hagenholzstrasse 100,",https://www.immoscout24.ch/mieten/4001996401,0,Loft,True,True,False,False,True,True,True,False,True,"Hagenholzstrasse 100,8050 Zürich",47.41421508789063,8.558320045471191,36633,66815.4
Zürich,8001,3230,3100,130,2.5,65,"Augustinergasse 15,",https://www.immoscout24.ch/mieten/4001996205,2,Wohnung,False,False,False,False,False,False,False,False,True,"Augustinergasse 15,8001 Zürich",47.37212371826172,8.539265632629395,144795,66815.4
Zürich,8047,2838,2538,300,3.5,88,"Gutstrasse 159,",https://www.immoscout24.ch/mieten/4001996201,2,Wohnung,False,True,False,False,True,False,False,False,False,"Gutstrasse 159,8047 Zürich",47.373809814453125,8.502251625061035,16040,66815.4
Zürich,8051,2937,2610,327,4.5,103,"Heerenschürlistrasse 7,",https://www.immoscout24.ch/mieten/4001990611,2,Wohnung,False,True,True,False,False,False,False,False,False,"Heerenschürlistrasse 7,8051 Zürich",47.40074920654297,8.590832710266113,27594,67504.0
Zürich,8005,3900,3510,390,4.5,98,"Limmatstrasse 123,",https://www.immoscout24.ch/mieten/4001986497,5,Wohnung,False,True,False,False,False,False,False,False,False,"Limmatstrasse 123,8005 Zürich",47.384090423583984,8.532057762145996,135157,66815.4
Zürich,8052,3385,3180,205,3.5,88,"Allmannstrasse 55,",https://www.immoscout24.ch/mieten/4001980481,0,Wohnung,False,False,False,False,False,False,False,False,False,"Allmannstrasse 55,8052 Zürich",47.41731262207031,8.550938606262207,63686,68023.6
Zürich,8038,3807,3547,260,3.5,106,"Etzelstrasse 3,",https://www.immoscout24.ch/mieten/4001979155,6,Wohnung,False,True,False,False,False,False,False,False,False,"Etzelstrasse 3,8038 Zürich",47.34458923339844,8.530197143554688,33250,66815.4
Zürich,8048,4000,3690,310,3.5,98,"Badenerstrasse 686,",https://www.immoscout24.ch/mieten/4001977018,4,Wohnung,True,True,False,False,True,False,False,False,True,"Badenerstrasse 686,8048 Zürich",47.3882942199707,8.484864234924316,51908,66815.4
Zürich,8048,2330,2160,170,1.5,53,"Badenerstrasse 686,",https://www.immoscout24.ch/mieten/4001977008,2,Wohnung,False,True,False,False,False,False,False,False,True,"Badenerstrasse 686,8048 Zürich",47.3882942199707,8.484864234924316,51908,66815.4
Zürich,8005,2050,1900,150,1.5,34,"Fabrikstrasse 32,",https://www.immoscout24.ch/mieten/4001976869,5,Wohnung,False,False,False,False,False,False,False,False,False,"Fabrikstrasse 32,8005 Zürich",47.3859977722168,8.52730655670166,117160,66815.4
Zürich,8044,3600,3300,300,2.5,86,"Neuhausstrasse 11,",https://www.immoscout24.ch/mieten/4001967245,1,Wohnung,True,True,False,False,True,True,False,False,False,"Neuhausstrasse 11,8044 Zürich",47.37740707397461,8.564168930053711,3712,67504.0
Zürich,8038,3004,2754,250,4.0,89,"Seestrasse 314,",https://www.immoscout24.ch/mieten/4001947221,1,Wohnung,False,False,False,False,False,False,False,False,False,"Seestrasse 314,8038 Zürich",47.34827423095703,8.532444953918457,31600,66815.4
Zürich,8057,4254,3914,340,4.5,117,"Käferholzstrasse 60,",https://www.immoscout24.ch/mieten/4001947102,3,Wohnung,False,False,True,False,True,False,False,False,False,"Käferholzstrasse 60,8057 Zürich",47.40255355834961,8.532090187072754,15503,66815.4
Zürich,8048,2950,2950,0,3.5,92,"Segnesstrasse 9,",https://www.immoscout24.ch/mieten/4001946499,2,Wohnung,False,True,False,False,True,False,False,False,False,"Segnesstrasse 9,8048 Zürich",47.38835525512695,8.4857816696167,51908,66815.4
Zürich,8048,3090,2830,260,2.5,83,"Badenerstrasse 682,",https://www.immoscout24.ch/mieten/4001945671,1,Wohnung,True,True,False,False,False,False,False,False,True,"Badenerstrasse 682,8048 Zürich",47.3881950378418,8.485297203063965,51908,66815.4
Zürich,8003,2125,1875,250,1.0,23,"Steinstrasse 27,",https://www.immoscout24.ch/mieten/4001945275,4,Wohnung,True,True,False,False,False,False,True,False,False,"Steinstrasse 27,8003 Zürich",47.367523193359375,8.519974708557129,69089,66815.4
Zürich,8050,4320,3960,360,4.5,123,"Birchstrasse 183B,",https://www.immoscout24.ch/mieten/4001940482,3,Wohnung,False,True,False,False,False,True,True,False,True,"Birchstrasse 183B,8050 Zürich",47.41385269165039,8.53764533996582,78005,66815.4
Zürich,8008,4500,4200,300,4.0,110,"Zollikerstr. 23,",https://www.immoscout24.ch/mieten/4001929315,0,Wohnung,True,True,False,False,False,True,False,False,True,"Zollikerstr. 23,8008 Zürich",47.36348724365234,8.555204391479492,46310,66815.4
Zürich,8049,2615,2330,285,3.5,99,"Geeringstr. 87,",https://www.immoscout24.ch/mieten/4001897051,4,Wohnung,True,False,False,True,True,True,False,False,False,"Geeringstr. 87,8049 Zürich",47.41429901123047,8.47616195678711,6286,66815.4
Zürich,8003,2900,2480,420,2.5,55,"Brahmsstrasse 23,",https://www.immoscout24.ch/mieten/4001894798,1,Wohnung,True,False,False,False,False,False,False,False,False,"Brahmsstrasse 23,8003 Zürich",47.37820053100586,8.506193161010742,14843,66815.4
Zürich,8004,4740,4490,250,3.5,108,"Badenerstr. 157,",https://www.immoscout24.ch/mieten/4001883447,2,Wohnung,True,True,False,True,False,False,False,False,False,"Badenerstr. 157,8004 Zürich",47.374290466308594,8.521708488464355,82136,66815.4
Zürich,8048,2610,2380,230,1.5,83,"Hohlstr. 511,",https://www.immoscout24.ch/mieten/4001875755,6,Wohnung,True,True,False,False,False,False,False,False,False,"Hohlstr. 511,8048 Zürich",47.389278411865234,8.493531227111816,46976,66815.4
Zürich,8002,5300,4900,400,5.5,157,"Rieterstrasse 48,",https://www.immoscout24.ch/mieten/4001866845,2,Maisonette / Duplex,True,True,False,True,False,False,False,False,False,"Rieterstrasse 48,8002 Zürich",47.35749053955078,8.525925636291504,35070,66815.4
Zürich,8048,3431,3201,230,2.0,70,"Baslerstrasse 77,",https://www.immoscout24.ch/mieten/4001852113,16,Wohnung,False,True,False,True,True,False,False,False,True,"Baslerstrasse 77,8048 Zürich",47.386112213134766,8.496638298034668,26238,66815.4
Zürich,8037,2590,2390,200,2.5,73,"Wibichstrasse 33,",https://www.immoscout24.ch/mieten/4001850785,3,Wohnung,False,False,False,False,False,False,False,False,False,"Wibichstrasse 33,8037 Zürich",47.39711380004883,8.529072761535645,37641,66815.4
Zürich,8006,4970,4640,330,2.5,107,"Kinkelstrasse 38,",https://www.immoscout24.ch/mieten/4001797923,4,Wohnung,False,True,False,False,False,False,False,False,False,"Kinkelstrasse 38,8006 Zürich",47.38746643066406,8.543742179870605,10765,66815.4
Zürich,8048,2990,2810,180,2.5,58,"Segnesstrasse 10,",https://www.immoscout24.ch/mieten/4001788518,4,Wohnung,True,True,False,False,False,False,False,False,True,"Segnesstrasse 10,8048 Zürich",47.388553619384766,8.485261917114258,51908,66815.4
Zürich,8053,4017,3680,337,4.5,116,"Trichtenhausenstrasse 84,",https://www.immoscout24.ch/mieten/4001772043,1,Wohnung,True,False,True,True,False,False,False,False,False,"Trichtenhausenstrasse 84,8053 Zürich",47.35576248168945,8.599214553833008,6229,66815.4
Zürich,8041,3560,3250,310,3.5,107,"Spindelstrasse 9,",https://www.immoscout24.ch/mieten/4001765417,1,Wohnung,True,True,True,False,False,False,False,False,True,"Spindelstrasse 9,8041 Zürich",47.33845138549805,8.517847061157227,17070,67340.2
Zürich,8041,3360,3060,300,3.5,104,"Spindelstrasse 7,",https://www.immoscout24.ch/mieten/4001765409,1,Wohnung,True,True,True,False,False,False,False,False,True,"Spindelstrasse 7,8041 Zürich",47.338653564453125,8.51783561706543,17070,67340.2
Zürich,8002,10175,9565,610,4.5,182,"General Guisan-Quai 36,",https://www.immoscout24.ch/mieten/4001715930,4,Maisonette / Duplex,True,False,False,True,False,False,False,False,False,"General Guisan-Quai 36,8002 Zürich",47.36396789550781,8.535439491271973,74086,66815.4
Zürich,8004,3410,3335,75,3.5,73,"Hohlstrasse 27,",https://www.immoscout24.ch/mieten/4001431179,6,Wohnung,False,True,False,False,False,False,False,False,False,"Hohlstrasse 27,8004 Zürich",47.37701416015625,8.526968002319336,85653,66815.4
Zürich,8057,1600,1600,0,1.5,23,"Viktoriastrasse 29,",https://www.immoscout24.ch/mieten/3001912350,,Wohnung,False,True,False,False,True,True,False,False,False,"Viktoriastrasse 29,8057 Zürich",47.40406799316406,8.55045223236084,9525,66815.4
Zürich,8055,3890,3630,260,4.5,86,"Bühlstrasse 10,",https://www.immoscout24.ch/mieten/4001981298,3,Wohnung,True,False,False,False,False,False,False,False,False,"Bühlstrasse 10,8055 Zürich",47.367801666259766,8.51564884185791,31453,66815.4
Zürich,8044,4350,4005,345,4.0,118,"Restelbergstrasse 82,",https://www.immoscout24.ch/mieten/4001922980,1,Wohnung,True,True,False,True,True,False,False,False,True,"Restelbergstrasse 82,8044 Zürich",47.38430404663086,8.554996490478516,7623,67504.0
Zürich,8008,4310,4310,0,3.5,107,"August-Forel-Strasse 23,",https://www.immoscout24.ch/mieten/4001981959,4,Wohnung,False,False,False,False,True,False,False,False,False,"August-Forel-Strasse 23,8008 Zürich",47.35600280761719,8.571457862854004,8752,66815.4
Zürich,8044,3220,2700,520,3.0,88,"Hadlaubstrasse 34,",https://www.immoscout24.ch/mieten/4001975609,1,Wohnung,False,False,False,False,False,False,False,False,False,"Hadlaubstrasse 34,8044 Zürich",47.38321685791016,8.554583549499512,7623,67504.0
Zürich,8006,3058,2765,293,2.5,74,"Winkelriedstrasse 36,",https://www.immoscout24.ch/mieten/4001971301,2,Wohnung,True,True,False,True,False,False,False,False,False,"Winkelriedstrasse 36,8006 Zürich",47.38386535644531,8.551826477050781,11417,66815.4
Zürich,8050,3100,2900,200,3.5,109,"Hagenholzstrasse 70,",https://www.immoscout24.ch/mieten/4001957572,2,Wohnung,False,False,False,False,True,False,False,False,False,"Hagenholzstrasse 70,8050 Zürich",47.4133415222168,8.556859016418457,36633,66815.4
Zürich,8049,2560,2445,115,2.5,53,"Vorhaldenstrasse 17,",https://www.immoscout24.ch/mieten/4001919262,2,Wohnung,True,True,False,True,True,True,False,False,False,"Vorhaldenstrasse 17,8049 Zürich",47.401123046875,8.492536544799805,6841,66815.4
Zürich,8050,2450,2450,0,2.5,60,"Tramstrasse 24,",https://www.immoscout24.ch/mieten/4001901556,1,Wohnung,False,False,False,True,False,False,True,False,False,"Tramstrasse 24,8050 Zürich",47.40863800048828,8.548824310302734,67598,66815.4
Zürich,8052,2370,2370,0,2.5,50,"Seebacherstrasse 64,",https://www.immoscout24.ch/mieten/4001884382,2,Wohnung,True,True,False,True,False,False,True,False,False,"Seebacherstrasse 64,8052 Zürich",47.42345428466797,8.541651725769043,19918,68023.6
Zürich,8008,2959,2800,159,2.5,63,"Südstrasse 3,",https://www.immoscout24.ch/mieten/4001840278,1,Wohnung,False,True,False,True,False,False,False,False,False,"Südstrasse 3,8008 Zürich",47.355262756347656,8.561944961547852,26670,66815.4
Zürich,8002,3575,3375,200,2.5,70,"Hügelstr. 8,",https://www.immoscout24.ch/mieten/4001825603,3,Wohnung,True,True,False,True,False,False,False,False,True,"Hügelstr. 8,8002 Zürich",47.35764694213867,8.525233268737793,35070,66815.4
Zürich,8044,3270,2950,320,3.0,88,"Schneckenmannstrasse 9,",https://www.immoscout24.ch/mieten/4001818114,1,Wohnung,True,True,False,True,False,False,False,False,False,"Schneckenmannstrasse 9,8044 Zürich",47.37549591064453,8.560782432556152,8245,67504.0
Zürich,8044,4510,4190,320,4.0,134,"Forsterstrasse 67,",https://www.immoscout24.ch/mieten/4001789960,1,Wohnung,False,False,False,False,False,False,False,False,False,"Forsterstrasse 67,8044 Zürich",47.381378173828125,8.559873580932617,3712,67504.0
Zürich,8044,2380,2200,180,2.0,70,"Forsterstrasse 67,",https://www.immoscout24.ch/mieten/4001789959,1,Wohnung,False,False,False,False,False,False,False,False,False,"Forsterstrasse 67,8044 Zürich",47.381378173828125,8.559873580932617,3712,67504.0
Zürich,8044,6340,5940,400,5.5,155,"Forsterstrasse 67,",https://www.immoscout24.ch/mieten/4001789958,3,Wohnung,False,False,False,True,False,False,False,False,False,"Forsterstrasse 67,8044 Zürich",47.381378173828125,8.559873580932617,3712,67504.0
Zürich,8008,4690,4390,300,4.0,96,"Seefeldstrasse 47,",https://www.immoscout24.ch/mieten/4001788460,5,Dachwohnung,True,True,False,True,False,False,False,False,False,"Seefeldstrasse 47,8008 Zürich",47.36246109008789,8.550570487976074,46310,66815.4
Zürich,8044,5105,4725,380,3.5,114,"Fritz Fleiner-Weg 11,",https://www.immoscout24.ch/mieten/4001749917,0,Wohnung,False,False,False,False,False,True,False,False,False,"Fritz Fleiner-Weg 11,8044 Zürich",47.38129806518555,8.56221866607666,3712,67504.0
Zürich,8002,3930,3710,220,2.5,79,"Lavaterstr. 63,",https://www.immoscout24.ch/mieten/4001668717,0,Wohnung,False,False,False,False,False,False,False,False,False,"Lavaterstr. 63,8002 Zürich",47.36137771606445,8.53333854675293,44611,66815.4
Zürich,8002,2544,2340,204,2.0,71,"Richard-Wagner-Strasse 23,",https://www.immoscout24.ch/mieten/4001643090,3,Wohnung,False,False,False,False,False,False,False,False,False,"Richard-Wagner-Strasse 23,8002 Zürich",47.35955429077149,8.53293514251709,33559,66815.4
Zürich,8048,4430,4080,350,3.5,120,"Buckhauserstrasse 45,",https://www.immoscout24.ch/mieten/4001613425,6,Maisonette / Duplex,False,False,True,False,False,False,False,False,False,"Buckhauserstrasse 45,8048 Zürich",47.3843994140625,8.493941307067871,91983,66815.4
Zürich,8005,3880,3630,250,3.5,82,"Neugasse 31,",https://www.immoscout24.ch/mieten/4001928977,5,Maisonette / Duplex,False,True,False,True,False,False,False,False,False,"Neugasse 31,8005 Zürich",47.38185119628906,8.530668258666992,135157,66815.4
Zürich,8045,2250,2040,210,3.0,67,"Manessestrasse 94,",https://www.immoscout24.ch/mieten/4001922984,3,Wohnung,True,False,False,False,False,False,False,False,False,"Manessestrasse 94,8045 Zürich",47.36470031738281,8.521587371826172,38621,66815.4
Zürich,8045,4730,4350,380,3.5,156,"Giesshübelstrasse 62c,",https://www.immoscout24.ch/mieten/4001922969,6,Loft,True,False,False,True,False,False,False,False,False,"Giesshübelstrasse 62c,8045 Zürich",47.35886764526367,8.519476890563965,34179,66815.4
Zürich,8051,4300,4100,200,3.5,108,"Heidwiesen 19,",https://www.immoscout24.ch/mieten/4001914964,4,Attikawohnung,True,True,False,True,True,False,True,False,False,"Heidwiesen 19,8051 Zürich",47.407493591308594,8.575970649719238,6204,67504.0
Zürich,8037,3900,3600,300,3.5,100,"Rötelstrasse 109,",https://www.immoscout24.ch/mieten/4001977218,2,Wohnung,True,True,True,False,True,True,True,False,False,"Rötelstrasse 109,8037 Zürich",47.39650344848633,8.532174110412598,65164,66815.4
Zürich,8055,2090,1970,120,1.0,41,"Birmensdorferstrasse 485,",https://www.immoscout24.ch/mieten/4001972228,4,Loft,True,True,True,True,True,True,False,False,True,"Birmensdorferstrasse 485,8055 Zürich",47.36798858642578,8.496747970581055,31592,66815.4
Zürich,8048,3831,3541,290,3.5,124,"Eulenweg 19,",https://www.immoscout24.ch/mieten/4001951041,6,Wohnung,True,True,False,True,False,False,False,False,True,"Eulenweg 19,8048 Zürich",47.3829231262207,8.481958389282227,6038,66815.4
Zürich,8004,3100,3100,0,2.0,57,"Kanzleistrasse 225,",https://www.immoscout24.ch/mieten/4001894843,5,Wohnung,True,True,False,True,False,False,False,False,False,"Kanzleistrasse 225,8004 Zürich",47.37865829467773,8.515746116638184,18190,66815.4
Zürich,8004,2195,2195,0,1.0,39,"Kanzleistrasse 225,",https://www.immoscout24.ch/mieten/4001821983,4,Wohnung,True,True,False,False,False,True,False,False,False,"Kanzleistrasse 225,8004 Zürich",47.37865829467773,8.515746116638184,18190,66815.4
Zürich,8048,3050,2750,300,3.5,101,"Eugen-Huber-Str. 43,",https://www.immoscout24.ch/mieten/4001996169,1,Wohnung,False,False,False,False,True,False,False,False,False,"Eugen-Huber-Str. 43,8048 Zürich",47.38600540161133,8.480569839477539,9968,66815.4
Zürich,8032,2450,2280,170,2.5,54,"Billrothweg 5,",https://www.immoscout24.ch/mieten/4001995783,3,Wohnung,True,True,False,True,False,False,False,False,False,"Billrothweg 5,8032 Zürich",47.36307144165039,8.55887222290039,35458,66815.4
Zürich,8048,3350,3160,190,2.5,78,"Feldblumenweg 14,",https://www.immoscout24.ch/mieten/4001995126,4,Attikawohnung,False,True,False,False,True,True,False,False,False,"Feldblumenweg 14,8048 Zürich",47.38154602050781,8.484209060668945,9951,66815.4
Zürich,8006,2149,1980,169,2.0,57,"Scheuchzerstrasse 120,",https://www.immoscout24.ch/mieten/4001992273,1,Wohnung,False,False,False,False,False,False,False,False,True,"Scheuchzerstrasse 120,8006 Zürich",47.39031982421875,8.543829917907715,8058,66815.4
Zürich,8046,2730,2480,250,3.5,74,"Riedenhaldenstrasse 261,",https://www.immoscout24.ch/mieten/4001991737,0,Wohnung,True,False,True,True,False,False,False,False,True,"Riedenhaldenstrasse 261,8046 Zürich",47.41997528076172,8.509074211120605,26692,66815.4
Zürich,8048,3466,3186,280,3.0,84,"Baslerstrasse 77,",https://www.immoscout24.ch/mieten/4001990614,5,Wohnung,False,True,False,True,True,False,False,False,True,"Baslerstrasse 77,8048 Zürich",47.386112213134766,8.496638298034668,26238,66815.4
Zürich,8049,2760,2600,160,2.5,84,"Limmattalstr. 304,",https://www.immoscout24.ch/mieten/4001990597,0,Wohnung,True,False,False,False,False,False,False,False,False,"Limmattalstr. 304,8049 Zürich",47.40376663208008,8.488454818725586,4764,66815.4
Zürich,8006,2850,2620,230,2.5,59,"Engweg 1,",https://www.immoscout24.ch/mieten/4001990567,1,Wohnung,True,True,False,False,True,False,True,False,True,"Engweg 1,8006 Zürich",47.38501739501953,8.538329124450684,14647,66815.4
Zürich,8048,2900,2710,190,3.5,77,"Eugen-Huber-Str. 115,",https://www.immoscout24.ch/mieten/4001989572,3,Wohnung,False,True,False,False,True,False,False,False,False,"Eugen-Huber-Str. 115,8048 Zürich",47.38724899291992,8.475160598754883,15871,66815.4
Zürich,8038,1990,1720,270,3.5,61,"Ziegelstrasse 10,",https://www.immoscout24.ch/mieten/4001989571,2,Wohnung,False,False,False,False,True,False,False,False,True,"Ziegelstrasse 10,8038 Zürich",47.34099960327149,8.529184341430664,6624,66815.4
Zürich,8047,2705,2460,245,2.5,80,"Flüelastrasse 21 A,",https://www.immoscout24.ch/mieten/4001989570,3,Wohnung,False,True,False,False,False,False,False,False,False,"Flüelastrasse 21 A,8047 Zürich",47.38247299194336,8.49599838256836,18196,66815.4
Zürich,8038,2680,2530,150,2.0,52,"Moosstrasse 39,",https://www.immoscout24.ch/mieten/4001988175,3,Wohnung,True,False,False,False,True,True,False,False,False,"Moosstrasse 39,8038 Zürich",47.33747100830078,8.529204368591309,10131,66815.4
Zürich,8057,2630,2380,250,3.0,71,"Schaffhauserstrasse 230 A,",https://www.immoscout24.ch/mieten/4001987299,1,Wohnung,False,False,False,False,False,False,False,False,False,"Schaffhauserstrasse 230 A,8057 Zürich",47.401737213134766,8.545969009399414,9346,66815.4
Zürich,8041,3200,2940,260,4.5,104,"Kleeweidstrasse 45,",https://www.immoscout24.ch/mieten/4001987278,3,Wohnung,True,False,False,False,False,False,False,False,False,"Kleeweidstrasse 45,8041 Zürich",47.32931137084961,8.512176513671875,12606,67340.2
Zürich,8005,2585,2380,205,3.5,61,"Limmatplatz 1,",https://www.immoscout24.ch/mieten/4001986546,5,Wohnung,False,True,False,False,False,False,False,False,False,"Limmatplatz 1,8005 Zürich",47.38420486450195,8.531729698181152,135157,66815.4
Zürich,8055,2900,2625,275,2.5,72,"Birmensdorferstrasse 596,",https://www.immoscout24.ch/mieten/4001984812,1,Wohnung,False,True,False,False,True,False,False,False,False,"Birmensdorferstrasse 596,8055 Zürich",47.3679084777832,8.488808631896973,22213,66815.4
Zürich,8006,3941,3681,260,3.5,103,"Scheuchzerstrasse 66,",https://www.immoscout24.ch/mieten/4001984760,1,Wohnung,True,False,False,True,False,False,False,False,False,"Scheuchzerstrasse 66,8006 Zürich",47.38645935058594,8.545528411865234,10765,66815.4
Zürich,8044,3180,2960,220,3.5,75,"Gladbachstr. 96,",https://www.immoscout24.ch/mieten/4001984753,0,Wohnung,True,True,False,True,False,False,False,False,False,"Gladbachstr. 96,8044 Zürich",47.379005432128906,8.55590534210205,7623,67504.0
Zürich,8008,3738,3448,290,2.5,87,"Karl-Stauffer-Strasse 8,",https://www.immoscout24.ch/mieten/4001981960,4,Wohnung,False,False,False,False,True,False,False,False,False,"Karl-Stauffer-Strasse 8,8008 Zürich",47.356178283691406,8.571870803833008,8752,66815.4
Zürich,8052,1987,1797,190,2.5,55,"Leimgrübelstrasse 22 A,",https://www.immoscout24.ch/mieten/4001980402,3,Wohnung,False,True,False,False,True,True,False,False,False,"Leimgrübelstrasse 22 A,8052 Zürich",47.42927551269531,8.543155670166016,6434,68023.6
Zürich,8057,2555,2395,160,2.5,63,"Grabenwies 20,",https://www.immoscout24.ch/mieten/4001980219,1,Wohnung,True,True,True,False,True,True,True,False,True,"Grabenwies 20,8057 Zürich",47.402374267578125,8.537508964538574,11118,66815.4
Zürich,8057,4450,4200,250,5.5,95,"Schaffhauserstrasse 95,",https://www.immoscout24.ch/mieten/4001978332,1,Wohnung,True,True,False,True,False,False,False,False,False,"Schaffhauserstrasse 95,8057 Zürich",47.39448165893555,8.539199829101562,11882,66815.4
Zürich,8050,2833,2605,228,3.5,84,"Hagenholzstrasse 62,",https://www.immoscout24.ch/mieten/4001976527,9,Wohnung,True,True,True,True,False,False,True,False,True,"Hagenholzstrasse 62,8050 Zürich",47.41365432739258,8.555658340454102,36633,66815.4
Zürich,8004,2100,1970,130,1.5,43,"Werdgässchen 23,",https://www.immoscout24.ch/mieten/4001972780,3,Wohnung,True,True,False,True,False,False,False,False,False,"Werdgässchen 23,8004 Zürich",47.37165451049805,8.528112411499023,67153,66815.4
Zürich,8050,2030,1800,230,2.0,55,"Tramstr. 91,",https://www.immoscout24.ch/mieten/4001970789,1,Wohnung,True,True,False,True,True,False,True,False,True,"Tramstr. 91,8050 Zürich",47.4083251953125,8.556658744812012,9638,66815.4
Zürich,8045,2390,2390,0,3.0,45,"Edenstrasse 8,",https://www.immoscout24.ch/mieten/4001967224,,Wohnung,False,True,False,False,False,False,True,False,False,"Edenstrasse 8,8045 Zürich",47.36007308959961,8.522111892700195,56681,66815.4
Zürich,8032,2501,2251,250,2.0,50,"Hohenbühlstrasse 4,",https://www.immoscout24.ch/mieten/4001959349,3,Wohnung,False,False,False,False,False,False,False,False,False,"Hohenbühlstrasse 4,8032 Zürich",47.36648941040039,8.55285930633545,65575,66815.4
Zürich,8038,2580,2440,140,2.0,49,"Moosstrasse 39,",https://www.immoscout24.ch/mieten/4001958550,0,Wohnung,True,False,False,False,True,True,False,False,False,"Moosstrasse 39,8038 Zürich",47.33747100830078,8.529204368591309,10131,66815.4
Zürich,8002,4306,3956,350,4.5,138,"Freigutstrasse 20,",https://www.immoscout24.ch/mieten/4001952147,4,Wohnung,False,True,False,False,False,False,False,False,False,"Freigutstrasse 20,8002 Zürich",47.3681755065918,8.531386375427246,48437,66815.4
Zürich,8050,2582,2369,213,3.0,65,"Querstrasse 15,",https://www.immoscout24.ch/mieten/4001952142,4,Wohnung,False,False,False,True,True,True,False,False,False,"Querstrasse 15,8050 Zürich",47.40964889526367,8.544635772705078,72538,66815.4
Zürich,8053,3445,3200,245,3.5,84,"Trichtenhausenstrasse 86,",https://www.immoscout24.ch/mieten/4001951657,4,Attikawohnung,False,False,True,False,False,False,False,False,False,"Trichtenhausenstrasse 86,8053 Zürich",47.35530090332031,8.598923683166504,6229,66815.4
Zürich,8050,2620,2440,180,2.5,71,"Eggbühlstrasse 9,",https://www.immoscout24.ch/mieten/4001948152,2,Wohnung,False,True,True,False,True,False,True,False,True,"Eggbühlstrasse 9,8050 Zürich",47.41616439819336,8.544422149658203,52281,66815.4
